State Name,District Name,Commodity,Market Name,Variety,Group,Arrivals Tonnes,Min Price Rs_per_Quintal,Max Price Rs_per_Quintal,Modal Price Rs_per_Quintal,Reported Date
Uttar Pradesh,Bijnor,Pomegranate,Najibabad,Pomogranate,Fruits,3.0,3400.0,3600.0,3500.0,2019-01-19
Uttar Pradesh,Lakhimpur,Pomegranate,Paliakala,Pomogranate,Fruits,1.2,4570.0,4635.0,4600.0,2019-01-19
Uttar Pradesh,Maharajganj,Pomegranate,Partaval,Pomogranate,Fruits,0.5,4850.0,5000.0,4900.0,2019-01-19
Uttar Pradesh,Pratapgarh,Pomegranate,Pratapgarh,Pomogranate,Fruits,1.0,4465.0,4550.0,4500.0,2019-01-19
Uttar Pradesh,Kanpur,Pomegranate,Pukhrayan,Pomogranate,Fruits,30.0,5065.0,5265.0,5165.0,2019-01-19
Uttar Pradesh,Pillibhit,Pomegranate,Puranpur,Pomogranate,Fruits,2.2,3850.0,3950.0,3900.0,2019-01-19
Uttar Pradesh,Rampur,Pomegranate,Rampur,Pomogranate,Fruits,25.0,4050.0,4150.0,4100.0,2019-01-19
Uttar Pradesh,Hardoi,Pomegranate,Shahabad(New Mandi),Pomogranate,Fruits,2.8,6230.0,6300.0,6270.0,2019-01-19
Uttar Pradesh,Jaunpur,Pomegranate,Shahganj,Pomogranate,Fruits,1.5,3950.0,4100.0,4010.0,2019-01-19
Uttar Pradesh,Firozabad,Pomegranate,Shikohabad,Pomogranate,Fruits,1.0,3850.0,3920.0,3900.0,2019-01-19
Uttar Pradesh,Firozabad,Pomegranate,Sirsaganj,Pomogranate,Fruits,1.1,4300.0,4500.0,4400.0,2019-01-19
Uttar Pradesh,Unnao,Pomegranate,Unnao,Pomogranate,Fruits,0.5,4150.0,4250.0,4200.0,2019-01-19
Uttar Pradesh,Varanasi,Pomegranate,Varanasi(F&V),Pomogranate,Fruits,55.0,4175.0,4225.0,4200.0,2019-01-19
Uttar Pradesh,Rampur,Pomegranate,Vilaspur,Pomogranate,Fruits,0.69,4100.0,4140.0,4120.0,2019-01-19
Uttrakhand,Dehradoon,Pomegranate,Dehradoon,Other,Fruits,21.5,2500.0,4200.0,3000.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Pomegranate,Kashipur,Other,Fruits,0.2,5400.0,5600.0,5500.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Pomegranate,Khateema,Other,Fruits,10.0,3100.0,3300.0,3200.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Pomegranate,Kicchha,Pomogranate,Fruits,1.1,4000.0,5000.0,4800.0,2019-01-19
Uttrakhand,Garhwal (Pauri),Pomegranate,Kotadwara,Other,Fruits,0.5,3000.0,4000.0,3600.0,2019-01-19
Uttrakhand,Garhwal (Pauri),Pomegranate,Kotadwara,Other,Fruits,0.5,3000.0,4000.0,3600.0,2019-01-19
Uttrakhand,Garhwal (Pauri),Pomegranate,Kotadwara,Other,Fruits,0.5,3000.0,4000.0,3600.0,2019-01-19
Uttrakhand,Dehradoon,Pomegranate,Rishikesh,Other,Fruits,2.6,3260.0,3550.0,3380.0,2019-01-19
Uttrakhand,Haridwar,Pomegranate,Roorkee,Other,Fruits,1.0,2500.0,3500.0,2800.0,2019-01-19
West Bengal,Kolkata,Pomegranate,Mechua,Other,Fruits,114.0,6000.0,7000.0,6600.0,2019-01-19
West Bengal,Kolkata,Pomegranate,Mechua,Other,Fruits,114.0,5000.0,6700.0,6000.0,2019-01-19
West Bengal,Kolkata,Pomegranate,Mechua,Other,Fruits,114.0,4000.0,6000.0,5000.0,2019-01-19
Kerala,Alappuzha,Pumpkin,Madhavapuram,Other,Vegetables,2.0,1400.0,1600.0,1500.0,2019-01-19
Assam,Kamrup,Pumpkin,Pamohi(Garchuk),Pumpkin,Vegetables,75.0,800.0,1000.0,900.0,2019-01-19
Chandigarh,Chandigarh,Pumpkin,Chandigarh(Grain/Fruit),Other,Vegetables,4.08,800.0,1000.0,900.0,2019-01-19
Gujarat,Ahmedabad,Pumpkin,Ahmedabad,Other,Vegetables,6.2,700.0,1000.0,900.0,2019-01-19
Gujarat,Rajkot,Pumpkin,Gondal(Veg.market Gondal),Pumpkin,Vegetables,2.35,500.0,1000.0,750.0,2019-01-19
Gujarat,Vadodara(Baroda),Pumpkin,Padra,Other,Vegetables,0.8,500.0,850.0,700.0,2019-01-19
Gujarat,Surat,Pumpkin,Surat,Other,Vegetables,5.0,900.0,1200.0,1050.0,2019-01-19
Gujarat,Vadodara(Baroda),Pumpkin,Vadodara(Sayajipura),Other,Vegetables,3.3,400.0,700.0,600.0,2019-01-19
Haryana,Karnal,Pumpkin,Asandh,Other,Vegetables,0.6,400.0,800.0,650.0,2019-01-19
Haryana,Faridabad,Pumpkin,Ballabhgarh,Other,Vegetables,0.5,800.0,1100.0,1000.0,2019-01-19
Haryana,Ambala,Pumpkin,Barara,Other,Vegetables,0.5,1000.0,1200.0,1000.0,2019-01-19
Haryana,Yamuna Nagar,Pumpkin,Jagadhri,Other,Vegetables,0.4,500.0,800.0,800.0,2019-01-19
Haryana,Rohtak,Pumpkin,Meham,Pumpkin,Vegetables,0.3,1000.0,1000.0,1000.0,2019-01-19
Haryana,Ambala,Pumpkin,Naraingarh,Pumpkin,Vegetables,0.14,900.0,1000.0,920.0,2019-01-19
Haryana,Gurgaon,Pumpkin,Pataudi,Other,Vegetables,2.0,1000.0,1000.0,1000.0,2019-01-19
Haryana,Kurukshetra,Pumpkin,Shahabad,Pumpkin,Vegetables,0.3,1000.0,1200.0,1100.0,2019-01-19
Haryana,Yamuna Nagar,Pumpkin,Yamuna Nagar,Other,Vegetables,1.2,1000.0,1200.0,1100.0,2019-01-19
Himachal Pradesh,Mandi,Pumpkin,Dhanotu (Mandi),Other,Vegetables,2.4,1000.0,1200.0,1100.0,2019-01-19
Himachal Pradesh,Kangra,Pumpkin,Kangra,Other,Vegetables,0.2,1800.0,2000.0,1900.0,2019-01-19
Himachal Pradesh,Kullu,Pumpkin,Kullu,Other,Vegetables,0.1,1500.0,1800.0,1700.0,2019-01-19
Himachal Pradesh,Solan,Pumpkin,Solan,Other,Vegetables,0.1,1200.0,1500.0,1400.0,2019-01-19
Himachal Pradesh,Solan,Pumpkin,Solan(Nalagarh),Other,Vegetables,0.9,1200.0,1500.0,1400.0,2019-01-19
Jammu and Kashmir,Jammu,Pumpkin,Akhnoor,Other,Vegetables,1.0,600.0,700.0,650.0,2019-01-19
Jammu and Kashmir,Kathua,Pumpkin,Kathua,Other,Vegetables,0.5,1000.0,1200.0,1100.0,2019-01-19
Kerala,Alappuzha,Pumpkin,Alappuzha,Other,Vegetables,0.5,1150.0,1225.0,1200.0,2019-01-19
Kerala,Ernakulam,Pumpkin,Aluva,Pumpkin,Vegetables,3.0,900.0,1600.0,1300.0,2019-01-19
Kerala,Thiruvananthapuram,Pumpkin,Aralamoodu,Pumpkin,Vegetables,1.0,1500.0,1500.0,1500.0,2019-01-19
Kerala,Thiruvananthapuram,Pumpkin,Chala,Other,Vegetables,3.0,1800.0,1856.0,1823.0,2019-01-19
Kerala,Thirssur,Pumpkin,Chelakkara,Other,Vegetables,0.25,1600.0,1800.0,1700.0,2019-01-19
Kerala,Alappuzha,Pumpkin,Cherthala,Other,Vegetables,0.6,1500.0,1600.0,1550.0,2019-01-19
Kerala,Ernakulam,Pumpkin,Ernakulam,Pumpkin,Vegetables,0.35,1000.0,1500.0,1200.0,2019-01-19
Kerala,Kottayam,Pumpkin,Ettumanoor,Pumpkin,Vegetables,1.3,900.0,1000.0,1000.0,2019-01-19
Kerala,Alappuzha,Pumpkin,Harippad,Other,Vegetables,1.0,1500.0,1800.0,1500.0,2019-01-19
Kerala,Kozhikode(Calicut),Pumpkin,Kallachi,Pumpkin,Vegetables,0.4,1200.0,1600.0,1400.0,2019-01-19
Kerala,Wayanad,Pumpkin,Kalpetta,Other,Vegetables,3.75,900.0,1000.0,1000.0,2019-01-19
Kerala,Kasargod,Pumpkin,Kanjangadu,Pumpkin,Vegetables,1.5,900.0,1600.0,1200.0,2019-01-19
Kerala,Kottayam,Pumpkin,Kanjirappally,Pumpkin,Vegetables,1.75,1500.0,2000.0,1800.0,2019-01-19
Kerala,Kasargod,Pumpkin,Kasargod,Other,Vegetables,3.0,1000.0,1100.0,1050.0,2019-01-19
Kerala,Alappuzha,Pumpkin,Kayamkulam,Other,Vegetables,1.0,800.0,1000.0,900.0,2019-01-19
Kerala,Palakad,Pumpkin,Kollengode,Other,Vegetables,1.0,700.0,1000.0,1000.0,2019-01-19
Kerala,Malappuram,Pumpkin,Kondotty,Other,Vegetables,0.2,1200.0,1400.0,1300.0,2019-01-19
Kerala,Ernakulam,Pumpkin,Kothamangalam,Other,Vegetables,2.0,1200.0,2000.0,1500.0,2019-01-19
Kerala,Malappuram,Pumpkin,Kottakkal,Other,Vegetables,2.0,1350.0,1450.0,1400.0,2019-01-19
Uttar Pradesh,Bulandshahar,Pumpkin,Divai,Pumpkin,Vegetables,0.7,480.0,500.0,490.0,2019-01-19
Uttar Pradesh,Etah,Pumpkin,Etah,Pumpkin,Vegetables,2.0,900.0,1100.0,1000.0,2019-01-19
Uttar Pradesh,Agra,Pumpkin,Fatehabad,Pumpkin,Vegetables,14.0,700.0,750.0,730.0,2019-01-19
Uttar Pradesh,Firozabad,Pumpkin,Firozabad,Pumpkin,Vegetables,0.5,400.0,600.0,500.0,2019-01-19
Uttar Pradesh,Saharanpur,Pumpkin,Gangoh,Pumpkin,Vegetables,1.2,825.0,840.0,835.0,2019-01-19
Uttar Pradesh,Ghaziabad,Pumpkin,Ghaziabad,Pumpkin,Vegetables,55.0,700.0,850.0,750.0,2019-01-19
Uttar Pradesh,Lakhimpur,Pumpkin,Golagokarnath,Pumpkin,Vegetables,0.5,900.0,1100.0,1000.0,2019-01-19
Uttar Pradesh,Hardoi,Pumpkin,Hardoi,Pumpkin,Vegetables,1.3,790.0,810.0,800.0,2019-01-19
Uttar Pradesh,Agra,Pumpkin,Jagnair,Pumpkin,Vegetables,1.7,950.0,1050.0,1000.0,2019-01-19
Uttar Pradesh,Bulandshahar,Pumpkin,Jahangirabad,Pumpkin,Vegetables,0.6,600.0,700.0,650.0,2019-01-19
Uttar Pradesh,Jalaun (Orai),Pumpkin,Jalaun,Pumpkin,Vegetables,0.4,680.0,752.0,725.0,2019-01-19
Uttar Pradesh,Etawah,Pumpkin,Jasvantnagar,Pumpkin,Vegetables,0.1,600.0,700.0,650.0,2019-01-19
Uttar Pradesh,Jaunpur,Pumpkin,Jaunpur,Pumpkin,Vegetables,3.5,990.0,1030.0,1010.0,2019-01-19
Uttar Pradesh,Gautam Budh Nagar,Pumpkin,Javer,Other,Vegetables,0.1,0.0,500.0,400.0,2019-01-19
Uttar Pradesh,Jhansi,Pumpkin,Jhansi,Pumpkin,Vegetables,0.8,800.0,900.0,860.0,2019-01-19
Uttar Pradesh,Kanpur,Pumpkin,Jhijhank,Other,Vegetables,2.0,950.0,1000.0,975.0,2019-01-19
Uttar Pradesh,Kannuj,Pumpkin,Kannauj,Pumpkin,Vegetables,3.0,400.0,500.0,450.0,2019-01-19
Uttar Pradesh,Kanpur,Pumpkin,Kanpur(Grain),Pumpkin,Vegetables,70.0,825.0,1000.0,925.0,2019-01-19
Uttar Pradesh,Chitrakut,Pumpkin,Karvi,Pumpkin,Vegetables,0.9,900.0,1050.0,965.0,2019-01-19
Uttar Pradesh,Etah,Pumpkin,Kasganj,Pumpkin,Vegetables,0.8,1080.0,1200.0,1130.0,2019-01-19
Uttar Pradesh,Aligarh,Pumpkin,Khair,Pumpkin,Vegetables,0.5,1000.0,1100.0,1050.0,2019-01-19
Uttar Pradesh,Muzaffarnagar,Pumpkin,Khatauli,Pumpkin,Vegetables,0.7,350.0,370.0,360.0,2019-01-19
Uttar Pradesh,Bulandshahar,Pumpkin,Khurja,Pumpkin,Vegetables,2.5,650.0,730.0,700.0,2019-01-19
Uttar Pradesh,Jalaun (Orai),Pumpkin,Konch,Pumpkin,Vegetables,0.5,600.0,800.0,700.0,2019-01-19
Uttar Pradesh,Mathura,Pumpkin,Kosikalan,Pumpkin,Vegetables,2.5,700.0,850.0,800.0,2019-01-19
Uttar Pradesh,Lakhimpur,Pumpkin,Lakhimpur,Pumpkin,Vegetables,1.0,1070.0,1150.0,1120.0,2019-01-19
Uttar Pradesh,Lucknow,Pumpkin,Lucknow,Pumpkin,Vegetables,37.0,900.0,1200.0,1000.0,2019-01-19
Uttar Pradesh,Mahoba,Pumpkin,Mahoba,Pumpkin,Vegetables,0.8,1260.0,1325.0,1285.0,2019-01-19
Uttar Pradesh,Mainpuri,Pumpkin,Mainpuri,Pumpkin,Vegetables,3.6,470.0,570.0,520.0,2019-01-19
Uttar Pradesh,Mathura,Pumpkin,Mathura,Pumpkin,Vegetables,10.0,900.0,1100.0,1000.0,2019-01-19
Uttar Pradesh,Muzaffarnagar,Pumpkin,Muzzafarnagar,Pumpkin,Vegetables,2.0,600.0,680.0,650.0,2019-01-19
Uttar Pradesh,Saharanpur,Pumpkin,Nanuta,Pumpkin,Vegetables,0.2,400.0,550.0,500.0,2019-01-19
Uttar Pradesh,Jalaun (Orai),Pumpkin,Orai,Pumpkin,Vegetables,1.0,900.0,1000.0,950.0,2019-01-19
Uttar Pradesh,Lakhimpur,Pumpkin,Paliakala,Pumpkin,Vegetables,2.8,1020.0,1060.0,1040.0,2019-01-19
Uttar Pradesh,Pillibhit,Pumpkin,Pilibhit,Pumpkin,Vegetables,12.0,580.0,615.0,595.0,2019-01-19
Uttar Pradesh,Pratapgarh,Pumpkin,Pratapgarh,Pumpkin,Vegetables,2.0,915.0,935.0,925.0,2019-01-19
Uttar Pradesh,Kanpur,Pumpkin,Pukhrayan,Pumpkin,Vegetables,1.0,660.0,860.0,760.0,2019-01-19
Uttar Pradesh,Pillibhit,Pumpkin,Puranpur,Pumpkin,Vegetables,1.2,600.0,640.0,620.0,2019-01-19
Uttar Pradesh,Saharanpur,Pumpkin,Rampurmaniharan,Pumpkin,Vegetables,0.5,300.0,500.0,400.0,2019-01-19
Uttar Pradesh,Kanpur,Pumpkin,Rura,Other,Vegetables,2.0,1300.0,1400.0,1350.0,2019-01-19
Uttar Pradesh,Hardoi,Pumpkin,Shahabad(New Mandi),Pumpkin,Vegetables,1.3,900.0,1000.0,950.0,2019-01-19
Uttar Pradesh,Shahjahanpur,Pumpkin,Shahjahanpur,Pumpkin,Vegetables,4.5,700.0,775.0,750.0,2019-01-19
Uttar Pradesh,Firozabad,Pumpkin,Shikohabad,Pumpkin,Vegetables,2.0,1475.0,1550.0,1500.0,2019-01-19
Uttar Pradesh,Firozabad,Pumpkin,Sirsaganj,Pumpkin,Vegetables,0.8,570.0,770.0,670.0,2019-01-19
Uttar Pradesh,Sitapur,Pumpkin,Sitapur,Pumpkin,Vegetables,13.0,900.0,1100.0,1000.0,2019-01-19
Uttar Pradesh,Muzaffarnagar,Pumpkin,Thanabhawan,Pumpkin,Vegetables,1.7,400.0,500.0,470.0,2019-01-19
Uttar Pradesh,Firozabad,Pumpkin,Tundla,Pumpkin,Vegetables,1.6,1050.0,1080.0,1060.0,2019-01-19
Uttar Pradesh,Badaun,Pumpkin,Ujhani,Other,Vegetables,0.3,1130.0,1190.0,1160.0,2019-01-19
Uttar Pradesh,Unnao,Pumpkin,Unnao,Pumpkin,Vegetables,0.6,950.0,1050.0,1000.0,2019-01-19
Uttar Pradesh,Varanasi,Pumpkin,Varanasi(F&V),Pumpkin,Vegetables,12.0,1025.0,1075.0,1050.0,2019-01-19
Uttrakhand,Haridwar,Pumpkin,Haridwar Union,Other,Vegetables,1.0,400.0,700.0,600.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Pumpkin,Kashipur,Other,Vegetables,0.5,500.0,600.0,550.0,2019-01-19
Uttrakhand,UdhamSinghNagar,Pumpkin,Khateema,Other,Vegetables,0.4,400.0,600.0,500.0,2019-01-19
West Bengal,North 24 Parganas,Pumpkin,Barasat,Other,Vegetables,28.0,950.0,950.0,950.0,2019-01-19
West Bengal,North 24 Parganas,Pumpkin,Habra,Other,Vegetables,9.0,800.0,1000.0,850.0,2019-01-19
West Bengal,Puruliya,Pumpkin,Purulia,Other,Vegetables,1.5,1000.0,1100.0,1100.0,2019-01-19
West Bengal,Nadia,Pumpkin,Ranaghat,Other,Vegetables,1.5,900.0,1100.0,1000.0,2019-01-19
Kerala,Malappuram,Pumpkin,Manjeri,Other,Vegetables,4.0,750.0,850.0,800.0,2019-01-19
Kerala,Kasargod,Pumpkin,Manjeswaram,Pumpkin,Vegetables,3.5,2600.0,3000.0,2800.0,2019-01-19
Kerala,Ernakulam,Pumpkin,Moovattupuzha,Pumpkin,Vegetables,2.0,1300.0,1550.0,1450.0,2019-01-19
Kerala,Kozhikode(Calicut),Pumpkin,Mukkom,Pumpkin,Vegetables,0.5,800.0,1200.0,1000.0,2019-01-19
Kerala,Idukki,Pumpkin,Munnar,Other,Vegetables,0.4,1800.0,2000.0,2000.0,2019-01-19
Kerala,Kasargod,Pumpkin,Neeleswaram,Other,Vegetables,0.8,2200.0,2600.0,2400.0,2019-01-19
Kerala,Thiruvananthapuram,Pumpkin,Neyyatinkara,Other,Vegetables,0.2,2300.0,2500.0,2400.0,2019-01-19
Kerala,Palakad,Pumpkin,Palakkad,Pumpkin,Vegetables,1.0,700.0,1200.0,1000.0,2019-01-19
Kerala,Kozhikode(Calicut),Pumpkin,Palayam,Other,Vegetables,20.0,500.0,700.0,600.0,2019-01-19
Kerala,Kottayam,Pumpkin,Pampady,Pumpkin,Vegetables,1.0,3000.0,3400.0,3200.0,2019-01-19
Kerala,Palakad,Pumpkin,Pattambi,Other,Vegetables,0.5,1000.0,1500.0,1250.0,2019-01-19
Kerala,Kannur,Pumpkin,Payyannur,Other,Vegetables,0.35,1700.0,1900.0,1800.0,2019-01-19
Kerala,Malappuram,Pumpkin,Perinthalmanna,Pumpkin,Vegetables,2.1,1700.0,2300.0,2000.0,2019-01-19
Kerala,Wayanad,Pumpkin,Pulpally,Other,Vegetables,0.1,800.0,1000.0,900.0,2019-01-19
Kerala,Kozhikode(Calicut),Pumpkin,Quilandy,Other,Vegetables,0.6,900.0,1000.0,1000.0,2019-01-19
Kerala,Kottayam,Pumpkin,Thalayolaparambu,Pumpkin,Vegetables,0.5,1000.0,1300.0,1200.0,2019-01-19
Kerala,Kozhikode(Calicut),Pumpkin,Thamarassery,Other,Vegetables,0.3,800.0,1500.0,900.0,2019-01-19
Kerala,Malappuram,Pumpkin,Thirurrangadi,Other,Vegetables,0.6,1850.0,2150.0,1950.0,2019-01-19
Kerala,Idukki,Pumpkin,Thodupuzha,Other,Vegetables,1.0,700.0,800.0,800.0,2019-01-19
Kerala,Ernakulam,Pumpkin,Thrippunithura,Pumpkin,Vegetables,0.8,1800.0,3000.0,2300.0,2019-01-19
Kerala,Thirssur,Pumpkin,Thrissur,Pumpkin,Vegetables,5.0,500.0,600.0,550.0,2019-01-19
Kerala,Palakad,Pumpkin,Vadakkenchery,Other,Vegetables,0.23,1000.0,1500.0,1250.0,2019-01-19
Madhya Pradesh,Bhopal,Pumpkin,Bhopal(F&V),Other,Vegetables,2.5,300.0,500.0,400.0,2019-01-19
Maharashtra,Amarawati,Pumpkin,Amrawati(Frui & Veg. Market),Other,Vegetables,1.0,800.0,1000.0,900.0,2019-01-19
Meghalaya,East Khasi Hills,Pumpkin,Shillong,Pumpkin,Vegetables,2.0,1600.0,2000.0,1850.0,2019-01-19
Meghalaya,East Khasi Hills,Pumpkin,Sohra,Other,Vegetables,0.3,2000.0,4000.0,3000.0,2019-01-19
Nagaland,Dimapur,Pumpkin,Dimapur,Pumpkin,Vegetables,5.0,2500.0,3000.0,2800.0,2019-01-19
NCT of Delhi,Delhi,Pumpkin,Azadpur,Pumpkin,Vegetables,105.3,300.0,1000.0,600.0,2019-01-19
NCT of Delhi,Delhi,Pumpkin,Keshopur,Pumpkin,Vegetables,15.5,400.0,900.0,650.0,2019-01-19
NCT of Delhi,Delhi,Pumpkin,Shahdara,Pumpkin,Vegetables,8.87,800.0,1000.0,900.0,2019-01-19
Odisha,Angul,Pumpkin,Angaura,Other,Vegetables,5.6,700.0,1000.0,800.0,2019-01-19
Odisha,Angul,Pumpkin,Angul,Other,Vegetables,3.5,800.0,1200.0,1000.0,2019-01-19
Odisha,Angul,Pumpkin,Angul(Jarapada),Other,Vegetables,3.5,800.0,1200.0,1000.0,2019-01-19
Odisha,Cuttack,Pumpkin,Banki,Other,Vegetables,4.5,1600.0,1800.0,1700.0,2019-01-19
Odisha,Kendrapara,Pumpkin,Chatta Krushak Bazar,Pumpkin,Vegetables,1.0,1400.0,1500.0,1400.0,2019-01-19
Odisha,Dhenkanal,Pumpkin,Dhenkanal,Other,Vegetables,0.06,1500.0,1600.0,1500.0,2019-01-19
Odisha,Kendrapara,Pumpkin,Gopa,Pumpkin,Vegetables,1.0,1000.0,1200.0,1000.0,2019-01-19
Odisha,Dhenkanal,Pumpkin,Hindol,Pumpkin,Vegetables,0.8,1200.0,1400.0,1300.0,2019-01-19
Odisha,Jajpur,Pumpkin,Jajpur,Pumpkin,Vegetables,1.8,800.0,1000.0,1000.0,2019-01-19
Odisha,Dhenkanal,Pumpkin,Kamakhyanagar,Pumpkin,Vegetables,0.5,1400.0,1800.0,1500.0,2019-01-19
Odisha,Kendrapara,Pumpkin,Kendrapara,Pumpkin,Vegetables,1.0,1000.0,1200.0,1000.0,2019-01-19
Odisha,Kendrapara,Pumpkin,Kendrapara(Marshaghai),Pumpkin,Vegetables,1.0,1200.0,1400.0,1200.0,2019-01-19
Odisha,Cuttack,Pumpkin,Kendupatna,Other,Vegetables,11.0,1500.0,1500.0,1500.0,2019-01-19
Odisha,Cuttack,Pumpkin,Kendupatna(Niali),Other,Vegetables,11.0,1600.0,1800.0,1600.0,2019-01-19
Odisha,Keonjhar,Pumpkin,Keonjhar(Dhekikote),Other,Vegetables,0.8,1000.0,1200.0,1000.0,2019-01-19
Odisha,Kalahandi,Pumpkin,Kesinga,Other,Vegetables,2.0,1200.0,1400.0,1200.0,2019-01-19
Odisha,Dhenkanal,Pumpkin,Mottagaon,Other,Vegetables,0.07,1000.0,1500.0,1500.0,2019-01-19
Odisha,Bhadrak,Pumpkin,Sahidngar,Other,Vegetables,12.0,700.0,900.0,800.0,2019-01-19
Odisha,Mayurbhanja,Pumpkin,Saraskana,Pumpkin,Vegetables,0.1,1000.0,1500.0,1200.0,2019-01-19
Odisha,Mayurbhanja,Pumpkin,Udala,Pumpkin,Vegetables,1.0,900.0,930.0,900.0,2019-01-19
Punjab,Fazilka,Pumpkin,Abohar,Pumpkin,Vegetables,0.1,1000.0,1500.0,1500.0,2019-01-19
Punjab,Barnala,Pumpkin,Barnala,Other,Vegetables,0.6,500.0,700.0,600.0,2019-01-19
Punjab,Fatehgarh,Pumpkin,Sirhind,Other,Vegetables,0.2,800.0,1050.0,1000.0,2019-01-19
Telangana,Hyderabad,Pumpkin,Bowenpally,Other,Vegetables,26.8,800.0,1200.0,1100.0,2019-01-19
Telangana,Hyderabad,Pumpkin,Gudimalkapur,Other,Vegetables,5.3,600.0,800.0,700.0,2019-01-19
Uttar Pradesh,Agra,Pumpkin,Achnera,Pumpkin,Vegetables,1.2,1000.0,1100.0,1050.0,2019-01-19
Uttar Pradesh,Agra,Pumpkin,Agra,Pumpkin,Vegetables,24.0,1000.0,1100.0,1050.0,2019-01-19
Uttar Pradesh,Etah,Pumpkin,Aliganj,Other,Vegetables,0.4,900.0,1100.0,1000.0,2019-01-19
Uttar Pradesh,Aligarh,Pumpkin,Aligarh,Pumpkin,Vegetables,15.0,900.0,1000.0,950.0,2019-01-19
Uttar Pradesh,Allahabad,Pumpkin,Allahabad,Pumpkin,Vegetables,2.0,800.0,950.0,860.0,2019-01-19
Uttar Pradesh,Etah,Pumpkin,Awagarh,Pumpkin,Vegetables,0.2,900.0,1000.0,950.0,2019-01-19
Uttar Pradesh,Bahraich,Pumpkin,Bahraich,Pumpkin,Vegetables,1.1,520.0,580.0,550.0,2019-01-19
Uttar Pradesh,Ballia,Pumpkin,Ballia,Pumpkin,Vegetables,2.5,880.0,1010.0,940.0,2019-01-19
Uttar Pradesh,Barabanki,Pumpkin,Barabanki,Pumpkin,Vegetables,4.8,1060.0,1180.0,1120.0,2019-01-19
Uttar Pradesh,Baghpat,Pumpkin,Baraut,Pumpkin,Vegetables,0.2,300.0,500.0,400.0,2019-01-19
Uttar Pradesh,Bareilly,Pumpkin,Bareilly,Pumpkin,Vegetables,20.0,550.0,600.0,580.0,2019-01-19
Uttar Pradesh,Bijnor,Pumpkin,Bijnaur,Pumpkin,Vegetables,0.7,600.0,700.0,650.0,2019-01-19
Uttar Pradesh,Gorakhpur,Pumpkin,Chorichora,Pumpkin,Vegetables,0.8,900.0,990.0,940.0,2019-01-19
Uttar Pradesh,Gautam Budh Nagar,Pumpkin,Dadri,Pumpkin,Vegetables,5.0,650.0,740.0,700.0,2019-01-19
Karnataka,Hassan,Ragi (Finger Millet),Arasikere,Local,Cereals,29.0,1800.0,2200.0,2200.0,2019-01-19
Andhra Pradesh,Chittor,Raddish,Palamaner,Raddish,Vegetables,5.16,500.0,1000.0,750.0,2019-01-19
Assam,Kamrup,Raddish,Pamohi(Garchuk),Raddish,Vegetables,11.0,800.0,1000.0,900.0,2019-01-19
Chattisgarh,Rajnandgaon,Raddish,Rajnandgaon,Raddish,Vegetables,0.1,1100.0,1100.0,1100.0,2019-01-19
Gujarat,Ahmedabad,Raddish,Ahmedabad(Rajnagar sub yard),Other,Vegetables,13.8,300.0,800.0,600.0,2019-01-19
Gujarat,Bharuch,Raddish,Ankleshwar,Raddish,Vegetables,0.55,600.0,1000.0,825.0,2019-01-19
Gujarat,Bharuch,Raddish,Bharuch,Other,Vegetables,0.56,400.0,600.0,500.0,2019-01-19
Gujarat,Dahod,Raddish,Dahod(Veg. Market),Raddish,Vegetables,0.32,500.0,900.0,700.0,2019-01-19
Gujarat,Ahmedabad,Raddish,Dholka(Koth),Other,Vegetables,20.0,800.0,1000.0,900.0,2019-01-19
Gujarat,Vadodara(Baroda),Raddish,Padra,Other,Vegetables,0.4,500.0,750.0,625.0,2019-01-19
Gujarat,Surendranagar,Raddish,Vadhvan,Raddish,Vegetables,0.3,500.0,550.0,525.0,2019-01-19
Gujarat,Vadodara(Baroda),Raddish,Vadodara(Sayajipura),Other,Vegetables,2.4,1500.0,2000.0,1800.0,2019-01-19
Haryana,Karnal,Raddish,Asandh,Other,Vegetables,0.8,400.0,550.0,500.0,2019-01-19
Haryana,Faridabad,Raddish,Ballabhgarh,Other,Vegetables,1.5,400.0,700.0,600.0,2019-01-19
Haryana,Ambala,Raddish,Barara,Other,Vegetables,0.6,500.0,600.0,500.0,2019-01-19
Haryana,Panchkula,Raddish,Barwala,Other,Vegetables,19.3,300.0,500.0,400.0,2019-01-19
Haryana,Hissar,Raddish,Barwala(Hisar),Other,Vegetables,4.0,500.0,500.0,500.0,2019-01-19
Haryana,Kaithal,Raddish,Cheeka,Raddish,Vegetables,0.03,700.0,700.0,700.0,2019-01-19
Haryana,Yamuna Nagar,Raddish,Chhachrauli,Raddish,Vegetables,0.85,400.0,710.0,400.0,2019-01-19
Haryana,Sonipat,Raddish,Ganaur,Raddish,Vegetables,0.6,350.0,450.0,400.0,2019-01-19
Haryana,Fatehabad,Raddish,Jakhal,Other,Vegetables,0.3,500.0,500.0,500.0,2019-01-19
Haryana,Sirsa,Raddish,kalanwali,Other,Vegetables,1.8,300.0,300.0,300.0,2019-01-19
Haryana,Karnal,Raddish,Kunjpura,Other,Vegetables,0.05,400.0,400.0,400.0,2019-01-19
